label,message,result,num,char_count,word_count,unique_word_count,punct_count,uppercase_ratio,outlier_char_count_iqr_global,outlier_char_count_zscore_global,outlier_word_count_iqr_global,outlier_word_count_zscore_global,outlier_punct_count_iqr_global,outlier_punct_count_zscore_global,outlier_uppercase_ratio_iqr_global,outlier_uppercase_ratio_zscore_global,outlier_char_count_iqr_by_group,outlier_word_count_iqr_by_group,outlier_punct_count_iqr_by_group,outlier_uppercase_ratio_iqr_by_group,outlier_char_count_iqr_humor,outlier_word_count_iqr_humor,outlier_punct_count_iqr_humor,outlier_uppercase_ratio_iqr_humor
ham,I'm good. Have you registered to vote?,dumor,0,38,7,7,3,0.05263157894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",dumor,0,61,14,14,3,0.01639344262295082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Dear got bus directly to calicut,dumor,0,32,6,6,0,0.03125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Mm umma ask vava also to come tell him can play later together,dumor,0,62,13,13,0,0.016129032258064516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",dumor,0,79,14,14,9,0.012658227848101266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Sorry, I'll call later",dumor,0,22,4,4,2,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",dumor,0,158,22,19,7,0.05063291139240506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,&lt;#&gt;  w jetton ave if you forgot,dumor,0,37,7,7,5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Ok i'm coming home now.,dumor,0,23,5,5,2,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Can not use foreign stamps in this country.,dumor,0,43,8,8,1,0.023255813953488372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",dumor,0,149,22,20,4,0.11409395973154363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",dumor,0,108,21,19,7,0.018518518518518517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,dumor,0,158,29,28,6,0.11392405063291139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",dumor,0,155,27,27,6,0.07096774193548387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP",dumor,0,148,30,28,12,0.0472972972972973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I will come tomorrow di,dumor,0,23,5,5,0,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,dumor,0,81,15,15,1,0.012345679012345678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,dumor,0,154,35,26,11,0.032467532467532464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.,dumor,0,85,18,18,2,0.03529411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,How are you enjoying this semester? Take care brother.,dumor,0,54,9,9,2,0.037037037037037035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,humor,1,157,22,22,9,0.6496815286624203,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
ham,"Get the door, I'm here",dumor,0,22,5,5,2,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ham,"Lets use it next week, princess :)",dumor,0,34,7,7,3,0.029411764705882353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,dumor,0,69,17,17,4,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,dumor,0,74,17,15,5,0.13513513513513514,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),dumor,0,102,16,15,9,0.00980392156862745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Oi when you gonna ring,dumor,0,22,5,5,0,0.045454545454545456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Missed call alert. These numbers called but left no message. 07008009200,dumor,0,72,11,11,2,0.027777777777777776,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
ham,I attended but nothing is there.,dumor,0,32,6,6,1,0.03125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Ard 530 like dat lor. We juz meet in mrt station then Ì_ dun haf to come out.,dumor,0,77,18,18,2,0.03896103896103896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,No dear i was sleeping :-P,dumor,0,26,6,6,2,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Er mw im filled tuth is aight,dumor,0,29,7,7,0,0.034482758620689655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Will be office around 4 pm. Now i am going hospital.,dumor,0,52,11,11,2,0.038461538461538464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Actually i'm waiting for 2 weeks when they start putting ad.,dumor,0,60,11,11,2,0.016666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Anything lor if they all go then i go lor...,dumor,0,44,10,9,3,0.022727272727272728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,dumor,0,77,18,16,2,0.025974025974025976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",dumor,0,263,54,47,23,0.04182509505703422,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False
ham,Yo you around? A friend of mine's lookin to pick up later tonight,dumor,0,65,13,13,2,0.03076923076923077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Stupid auto correct on my phone,dumor,0,31,6,6,0,0.03225806451612903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Double eviction this week - Spiral and Michael and good riddance to them!,dumor,0,73,13,12,2,0.0410958904109589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\""",dumor,0,115,21,16,8,0.02608695652173913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",dumor,0,131,25,25,5,0.030534351145038167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Buy one egg for me da..please:),dumor,0,31,6,6,4,0.03225806451612903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Have you started in skye,dumor,0,24,5,5,0,0.041666666666666664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Have you bookedthe hut? And also your time off? How are you by the way?,dumor,0,71,15,14,3,0.04225352112676056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,And several to you sir.,dumor,0,23,5,5,1,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,dumor,0,79,19,19,2,0.02531645569620253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I'm at home. Please call,dumor,0,24,5,5,2,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,dumor,0,97,20,17,8,0.030927835051546393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,dumor,0,71,17,14,5,0.04225352112676056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,humor,1,157,31,27,3,0.11464968152866242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",dumor,0,160,24,24,6,0.1375,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,Life style garments account no please.,dumor,0,38,6,6,1,0.02631578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Lol wtf random. Btw is that your lunch break,dumor,0,44,9,9,1,0.045454545454545456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",dumor,0,88,20,18,3,0.022727272727272728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",dumor,0,155,32,29,6,0.07096774193548387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Detroit. The home of snow. Enjoy it.,dumor,0,36,7,7,3,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,dumor,0,135,25,23,7,0.05925925925925926,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Okie...,dumor,0,7,1,1,3,0.14285714285714285,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way",dumor,0,71,15,15,4,0.028169014084507043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Is toshiba portege m100 gd?,dumor,0,27,5,5,1,0.037037037037037035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Well welp is sort of a semiobscure internet thing,dumor,0,49,9,9,0,0.02040816326530612,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,dumor,0,105,17,15,2,0.06666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"accordingly. I repeat, just text the word ok on your mobile phone and send",dumor,0,74,14,14,2,0.013513513513513514,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ham,Loosu go to hospital. De dont let it careless.,dumor,0,46,9,9,2,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,How much for an eighth?,dumor,0,23,5,5,1,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,dumor,0,183,37,35,8,0.03825136612021858,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",dumor,0,118,22,20,5,0.1271186440677966,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,dumor,0,92,20,19,10,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"How about clothes, jewelry, and trips?",dumor,0,38,6,6,3,0.02631578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,dumor,0,157,27,26,3,0.10191082802547771,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,dumor,0,87,18,17,4,0.034482758620689655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,humor,1,152,22,22,9,0.23026315789473684,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,I am late. I will be there at,dumor,0,29,8,7,1,0.06896551724137931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,dumor,0,154,35,31,8,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Are you plans with your family set in stone ?,dumor,0,45,10,10,1,0.022222222222222223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Pls dont forget to study,dumor,0,24,5,5,0,0.041666666666666664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,You'll never believe this but i have actually got off at taunton. Wow,dumor,0,69,13,13,2,0.028985507246376812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",dumor,0,141,25,23,13,0.028368794326241134,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,dumor,0,114,23,22,3,0.017543859649122806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,dumor,0,132,27,26,7,0.06818181818181818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,dumor,0,85,15,15,4,0.011764705882352941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,dumor,0,75,17,16,0,0.6933333333333334,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
ham,Hey so whats the plan this sat? ,dumor,0,32,7,7,1,0.03125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Beauty sleep can help ur pimples too.,dumor,0,37,7,7,1,0.02702702702702703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,dumor,0,122,24,21,1,0.01639344262295082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,dumor,0,136,22,21,12,0.18382352941176472,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,Where to get those?,dumor,0,19,4,4,1,0.05263157894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",dumor,0,106,22,22,4,0.018867924528301886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Ball is moving a lot.will spin in last :)so very difficult to bat:),dumor,0,67,13,13,5,0.014925373134328358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Haiyoh... Maybe your hamster was jealous of million,dumor,0,51,8,8,3,0.0392156862745098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Can you please send me my aunty's number,dumor,0,40,8,8,1,0.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I'm glad. You are following your dreams.,dumor,0,40,7,7,3,0.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I've reached home finally...,dumor,0,28,4,4,4,0.03571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",humor,1,163,27,26,10,0.049079754601226995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,humor,1,158,26,26,7,0.0759493670886076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",dumor,0,152,33,31,6,0.02631578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,U can call now...,dumor,0,17,4,4,3,0.058823529411764705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",dumor,0,138,23,19,6,0.036231884057971016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yes. I come to nyc for audiitions and am trying to relocate.,dumor,0,60,12,11,2,0.03333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I pocked you up there before,dumor,0,28,6,6,0,0.03571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,dumor,0,142,28,24,4,0.028169014084507043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),dumor,0,139,32,22,16,0.02158273381294964,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ham,Hey mr whats the name of that bill brison book the one about language and words ,dumor,0,80,16,15,0,0.0125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Okay, good, no problem, and thanx!",dumor,0,34,6,6,4,0.029411764705882353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",dumor,0,290,59,48,9,0.02413793103448276,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False
ham,Call me when u're done...,dumor,0,25,5,5,4,0.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,G.W.R,dumor,0,5,1,1,2,0.6,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
ham,You best watch what you say cause I get drunk as a motherfucker,dumor,0,63,13,13,0,0.031746031746031744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,dumor,0,74,15,15,3,0.16216216216216217,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,humor,1,155,25,22,7,0.16774193548387098,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,dumor,0,81,13,13,0,0.06172839506172839,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,dumor,0,138,20,19,8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",humor,1,162,23,23,14,0.17901234567901234,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,dumor,0,153,35,33,11,0.2222222222222222,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",dumor,0,104,17,17,6,0.028846153846153848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Are there TA jobs available? Let me know please cos i really need to start working,dumor,0,82,16,16,1,0.04878048780487805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,dumor,0,74,18,15,2,0.02702702702702703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yup i'm free...,dumor,0,15,3,3,4,0.06666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",dumor,0,77,13,13,5,0.03896103896103896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yo come over carlos will be here soon,dumor,0,37,8,8,0,0.02702702702702703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,dumor,0,129,28,28,5,0.023255813953488372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I guess it is useless calling u 4 something important.,dumor,0,54,10,10,1,0.018518518518518517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,dumor,0,63,14,14,4,0.031746031746031744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,He dint tell anything. He is angry on me that why you told to abi.,dumor,0,66,15,14,2,0.030303030303030304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,dumor,0,134,25,25,3,0.1417910447761194,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,dumor,0,329,62,51,9,0.0182370820668693,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False
ham,I keep ten rs in my shelf:) buy two egg.,dumor,0,40,10,10,3,0.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",dumor,0,86,19,19,6,0.023255813953488372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,dumor,0,82,16,13,3,0.024390243902439025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Captain is in our room:),dumor,0,24,5,5,2,0.041666666666666664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",dumor,0,111,22,18,6,0.02702702702702703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,dumor,0,156,37,33,3,0.7371794871794872,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
ham,S...i will take mokka players only:),dumor,0,36,6,6,5,0.027777777777777776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Are you still playing with gautham?,dumor,0,35,6,6,1,0.02857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,dumor,0,112,26,23,1,0.03571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",dumor,0,72,14,12,8,0.027777777777777776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Sorry . I will be able to get to you. See you in the morning.,dumor,0,61,15,14,3,0.04918032786885246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Aight well keep me informed,dumor,0,27,5,5,0,0.037037037037037035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I am not having her number sir,dumor,0,30,7,7,0,0.03333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Am only searching for good dual sim mobile pa.,dumor,0,46,9,9,1,0.021739130434782608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,That seems unnecessarily hostile,dumor,0,32,4,4,0,0.03125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Dude got a haircut. Now its breezy up there,dumor,0,43,9,9,1,0.046511627906976744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",dumor,0,161,26,26,10,0.037267080745341616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),dumor,0,154,21,21,18,0.17532467532467533,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
ham,i thought we were doing a king of the hill thing there.,dumor,0,55,12,12,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Nope i'll come online now..,dumor,0,27,5,5,3,0.037037037037037035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,dumor,0,35,7,7,0,0.8285714285714286,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
ham,Y bishan lei... I tot Ì_ say lavender? ,dumor,0,39,8,8,4,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
